Model ID,Type,Base Model
dharisd/whisper-dv-merged-1k,,
matr1xx/distilbert-base-uncased-finetuned-mol-mlm-0.3,finetune,distilbert/distilbert-base-uncased
relaxml/Mistral-7b-E8PRVQ-3Bit,,
relaxml/Openhermes-7b-E8PRVQ-3Bit,,
Kooten/Noromaid-13b-v0.3-QUIP-2bit,,
matr1xx/scibert_scivocab_uncased-finetuned-mol-mlm-0.3,finetune,allenai/scibert_scivocab_uncased
thanhdath/e5-vinallama-7b-legal,,
iambestfeed/mistral_e5_quan,,
bhcghjgv/KAY-FLOCK,,
piokasar/jessica-rabbit,,
thanhdath/e5-vinallama-2.7b,,
delindra/Maelys,,
Oztobuzz/Simcse_test_banking,,
Jackline/Blip2-HateSpeech-Adapter-T5-2.7b,adapter,Salesforce/blip2-flan-t5-xl
Jackline/CodeLlama-Code-BG,adapter,codellama/CodeLlama-7b-hf
0xAmey/marathi-llm,,
msalnikov/Mintaka-Mistral-7B-Instruct-v0.2,,
matr1xx/scibert_scivocab_uncased-finetuned-molstmraw-mlm-0.3-5epochs,finetune,allenai/scibert_scivocab_uncased
matr1xx/scibert_scivocab_uncased-finetuned-mol-mlm-0.3-5epochs,finetune,allenai/scibert_scivocab_uncased
matr1xx/scibert_scivocab_uncased-finetuned-molstm-mlm-0.3-5epochs,finetune,allenai/scibert_scivocab_uncased
msalnikov/kgqa-mintaka-t5-large-ssm,,
petermando/rsm,,
Brigi/Jinx,,
divij30/my_awesome_swag_model,finetune,google-bert/bert-base-uncased
saracandu/llama-2-7b-LoRA-128-harrypotter,,
saracandu/mistral-7b-LoRA-128-harrypotter,,
saracandu/mistral-7b-LoRA-64-harrypotter,,
saracandu/vicuna-7b-LoRA-128-harrypotter,,
ganser4566/stablelm-2-zephyr-1_6b,,
saracandu/llama-2-7b-LoRA-64-harrypotter,,
saracandu/vicuna-7b-LoRA-64-harrypotter,,
SteveBestSkin/stampylonghead,,
techie4life/distilbert-base-uncased-finetuned-emotion,finetune,distilbert/distilbert-base-uncased
simpliml/trt-mixtral,,
Jackline/Blip2-HateSpeech-PEFT-Whole-2.7b,adapter,Salesforce/blip2-opt-2.7b
Jackline/Blip2-HateSpeech-PEFT-LLM-2.7b,adapter,Salesforce/blip2-opt-2.7b
simpliml/mixtral_int4,,
matr1xx/scibert_scivocab_uncased-finetuned-plm24-mlm-0.3-10epochs,finetune,allenai/scibert_scivocab_uncased
matr1xx/scibert_scivocab_uncased-finetuned-molstm-lpm-0.3-25epochs,finetune,allenai/scibert_scivocab_uncased
saracandu/llama-2-7b-NoChat-LoRA-64-harrypotter,,
meetplace1/euryelnewest1,,
meetplace1/70b-eurfinetune-awq11,,
saracandu/llama-2-7b-NEW-LoRA-64-harrypotter,,
ibadullah/test,,
saracandu/llama-2-7b-NEW-LoRA-128-harrypotter,,
Tongjilibo/MiniLLM-0.2B-NoWudao,,
Tongjilibo/MiniLLM-0.2B-WithWudao-SFT_Alpaca,,
azrai99/roberta-skills-ner,,
saracandu/mistral-7b-NEW-LoRA-64-harrypotter,,
saracandu/mistral-7b-NEW-LoRA-128-harrypotter,,
Jackline/CodeLlama-Flow-Variants,,
deeplife/scimilarity_model,,
aliasgerovs/azclip,,
germannnbi/google-gemma-2b-it,,
msalnikov/kgqa-mintaka-t5-xl-ssm-nq,,
Tongjilibo/MiniLLM-1.1B-WithWudao,,
Tongjilibo/MiniLLM-1.1B-WithWudao-SFT,,
Tongjilibo/MiniLLM-0.2B-WithWudao-SFT,,
deeplife/uce_model,,
Wauplin/keras_example_zipped,,
shtapm/whisper-large_0411_finetuning_ende3031_200steps,,
shtapm/whisper-large_0411_decoder_all_200steps,,
shtapm/output_en_0_de_31,,
shtapm/whisper-large_0411_en_0_de_31_200steps,,
shtapm/whisper-large_0411_all_100steps,,
iambestfeed/Phobert_v2_sts_synthetic,,
shtapm/whisper-large_0413_selfonly_200steps,,
shtapm/output_adapter_attn,,
shtapm/whisper-large_0413_adapter_200steps,,
shtapm/whisper-large_0413_adapter_first2_200steps,,
shtapm/whisper-large_0413_LoRA_all,,
motheecreator/wav2vec2-base-finetuned-ks,finetune,motheecreator/wav2vec2-base-finetuned-ks
AllanK24/whispersmall_soulin,,
hon9kon9ize/cantonese-gemma-sft-lora,adapter,google/gemma-2b
chandc/OrpoLlama-3-8B,,
motheecreator/wav2vec2-base-finetuned,finetune,facebook/wav2vec2-base
Sree07/Product_Description_Generator,,
shiml20/splat,,
shtapm/whisper-large_0425_LoRA_all,,
webnn/yolo_v3,,
krushnakant27/bert-finetuned-squad,,
mahin2110/MT,,
Jackline/HES_Constrastive,,
shtapm/whisper-large_0502_all_200steps,,
shtapm/whisper-large_0502_decoder0_200steps,,
shtapm/whisper-large_0502_decoder1_200steps,,
shtapm/whisper-large_0502_decoder2_200steps,,
shtapm/whisper-large_0502_decoder3_200steps,,
shtapm/whisper-large_0502_decoder4_200steps,,
shtapm/whisper-large_0502_decoder5_200steps,,
shtapm/whisper-large_0502_decoder6_200steps,,
shtapm/whisper-large_0502_decoder7_200steps,,
shtapm/whisper-large_0502_decoder8_200steps,,
shtapm/whisper-large_0502_decoder9_200steps,,
shtapm/whisper-large_0502_decoder10_200steps,,
shtapm/whisper-large_0502_decoder11_200steps,,
shtapm/whisper-large_0502_decoder12_200steps,,
shtapm/whisper-large_0502_adapter_encoderall_200steps,,
shtapm/whisper-large_0502_adapter_encoderall_and_decoder31_200steps,,
shtapm/whisper-large_0502_decoder31_200steps,,
dharisd/whisper-dv-merged-200,,
abdullahkazimov/test,,
shtapm/whisper-large_0502_decoder_4_8_200steps,,
shtapm/whisper-large_0502_decoder_8_12_200steps,,
shtapm/whisper-large_0502_decoder_12_16_200steps,,
shtapm/whisper-large_0502_decoder_16_20_200steps,,
shtapm/whisper-large_0502_decoder_20_24_200steps,,
shtapm/whisper-large_0502_decoder_24_28_200steps,,
shtapm/whisper-large_0502_decoder_28_32_200steps,,
shtapm/whisper-large_0502_decoder_0_4_200steps,,
kasrahabib/all-MiniLM-L6-v2-finetuned-iso29148-req-detector,finetune,sentence-transformers/all-MiniLM-L6-v2
Jackline/LLama3_Reachable_Checker,,
shtapm/whisper-large_0502_encoder_all_400steps,,
shtapm/whisper-large_0502_decoder_all_400steps,,
avnigashi/codemaster,,
kasrahabib/bert-base-cased-finetuned-iso29148-req-detector,finetune,google-bert/bert-base-cased
kasrahabib/gpt2-finetuned-iso29148-req-detector,finetune,openai-community/gpt2
kasrahabib/t5-base-finetuned-iso29148-req-detector,,
kasrahabib/roberta-base-finetuned-iso29148-req-detector,finetune,FacebookAI/roberta-base
simpliml/llama3-70B-tp4,,
hon9kon9ize/yi-1.5-6b-yue-vocab-expanded,finetune,01-ai/Yi-1.5-6B
veb-101/MobileViT-v1-Keras-3,,
taesiri/output10,finetune,google/paligemma-3b-pt-224
izzudd/retina-disease-2class,,
kingsky/whisper-small-hi,,
bezaisingh/whisper-small-bn-cv11,finetune,openai/whisper-small
DidNothing/Smaug-Llama-3-70B-Instruct-abliterated-v3-exl2-bpw6.0,,
taesiri/dummymodel,,
gray311/vlm_unlearned_ft_instructblip_vicuna_7b,,
taesiri/dummymodel2,,
cetusian/furniture_product_ner_model,finetune,distilbert/distilbert-base-uncased
ambor1011/nextgptm2v2,adapter,EleutherAI/gpt-neo-1.3B
cetusian/distilbert-furniture-names,finetune,distilbert/distilbert-base-uncased
cetusian/distilbert-ner-furniture-names-v2,finetune,distilbert/distilbert-base-uncased
PotatoB/Kinship-Exp-1,,
fayez94/wav2vec2-base-timit-demo-colab,,
PotatoB/Kinship-Exp-2,,
gray311/vlm_unlearned-exp1_ckpt_lora_ep8_lr2e-4,,
fayez94/indic-wave2vec2-codeMixed-BanEng,,
taesiri/paligemma-cord-demo,,
happy-frog/LLAMA_2-PACIT,,
PotatoB/Kinship-Exp-4,,
happy-frog/T5_3B-PACIT,,
happy-frog/T5_770M-PACIT,,
cetusian/ner-model-furniture-names,finetune,distilbert/distilbert-base-uncased
fayez94/whisper-tiny-minds14,finetune,openai/whisper-tiny
fayez94/distilhubert-finetuned-gtzan,,
ShahdHa/bert-base-uncased-finetuned-cola,,
PotatoB/analysis2-1,,
ambor1011/nextgptm3_quantized,,
iambestfeed/vi-roberta-tony,,
iambestfeed/vi-roberta-tiny-init,,
iambestfeed/vi-roberta-small-init,,
iambestfeed/vi-roberta-base-init,,
iambestfeed/vi-roberta-tiny-init-wseg,,
iambestfeed/vi-roberta-small-init-wseg,,
iambestfeed/vi-roberta-base-init-wseg,,
iambestfeed/vi-roberta-tiny-init-wiki,,
iambestfeed/vi-roberta-small-init-wiki,,
iambestfeed/vi-roberta-base-init-wiki,,
iambestfeed/vi-roberta-base-wiki,,
iambestfeed/vi-roberta-tiny-init-wiki-wseg,,
iambestfeed/vi-roberta-small-init-wiki-wseg,,
iambestfeed/vi-roberta-base-init-wiki-wseg,,
iambestfeed/vi-roberta-small-wiki-wseg,,
iambestfeed/vi-roberta-tiny-wiki-wseg,,
iambestfeed/vi-roberta-base-wiki-wseg,,
Rjonah321/gpt2-alpaca-clean,,
kathleenge/text_completion,finetune,unsloth/mistral-7b-v0.3-bnb-4bit
mkschulz9/code-llama-7b-chatbot,adapter,codellama/CodeLlama-7b-hf
anileo1/llama3-8B-instruct-lora-finetuned-v1.2-16bit,,
TutlaytAI/wav2vec2-kab,finetune,TutlaytAI/wav2vec2-berber
mkschulz9/meta-llama-3-8B-instruct-chatbot,adapter,meta-llama/Meta-Llama-3-8B-Instruct
dharisd/whisper-v3-dv-merged-200,,
dharisd/whisper-v3-dv-merged-600,,
dharisd/whisper-v3-dv-merged-700,,
dharisd/whisper-v3-merged-real,,
afrazk/fine-tune-model,,
afrazk/ft-speech-t5-on-voxpopuli,finetune,microsoft/speecht5_tts
afrazk/fine-tune-model1,,
deeplife/scmulan_model,,
JosephZ/vsft-llava-1.5-13b-hf,adapter,llava-hf/llava-1.5-13b-hf
PotatoB/Model_Kinship_1-1,,
PotatoB/Model_Kinship_1-2,,
avnigashi/Lolu,,
westlakehang/LARGe,,
afrazk/speecht5_tts_voxpopuli_nl,,
akbarsigit/llama-3-8b-chat-my-mental-merge,,
CinnamonCat8/llava-1.5-7b-test1,,
AllanK24/wav2vec2-large-xls-r-2b-turkmen-common_voice,,
pruning/6rddhe4,,
shonzeck34/mylorascollection,,
pruning/88v52jc,,
pruning/hzk6mb6,,
pruning/71dqek4,,
alexandradiaconu/whisper-full-observator,,
pruning/jdkucp8,,
pruning/nt3m9gv,,
dharisd/whisper-small-extended,,
dharisd/whisper-large-clean,,
pruning/4bmh5gw,,
pruning/3k5o2wo,,
pruning/ix7bzad,,
pruning/ulzq4p8,,
PotatoB/Model_Kinship_1-3,,
dharisd/whisper-large-clean-real,,
kika2000/whisper-large-streaming1,,
pruning/038wb6i,,
pruning/msnw6v3,,
dharisd/whisper-small-clean-real,,
pruning/2dshxif,,
kika2000/whisper-large-streaming_geo,,
pruning/lahgoxm,,
pruning/kkr56h9,,
pruning/m6214lp,,
PotatoB/Model_Kinship_2-1,,
predictanythingsoftware/Meta-Llama-3.1-8B-Instruct-Q8_0-GGUF,quantized,meta-llama/Llama-3.1-8B-Instruct
pruning/squft11,,
pruning/ou7k96u,,
pruning/uwahtjg,,
pruning/gprlrlm,,
PotatoB/evo_exp-point-2-2,,
pruning/zto83to,,
pruning/rsrwq69,,
pruning/3tki1fn,,
pruning/mgxxdez,,
pruning/7kxh831,,
pruning/w5yqdff,,
PotatoB/Model_Kinship_2-2,,
pruning/2ezyppg,,
pruning/gw62hj7,,
RedaAlami/zephyr-7b-dpo-qlora,,
PotatoB/Model_Kinship_3-3,,
PotatoB/Model_Kinship_2-3,,
predictanythingsoftware/DarkIdol-Llama-3.1-8B-Instruct-1.2-Uncensored-Q8_0-GGUF,quantized,aifeifei798/DarkIdol-Llama-3.1-8B-Instruct-1.2-Uncensored
PotatoB/Model_Kinship_3-1,,
PotatoB/evo_exp-point-3-3,,
PotatoB/Model_Kinship_3-2,,
PotatoB/Model_Kinship_3-4,,
PotatoB/Model_Kinship_4-4,,
PotatoB/Model_Kinship_4-5,,
shonzeck34/mymodelcollection4,,
PotatoB/Model_Kinship_4-6,,
PotatoB/evo_exp-point-4-4,,
pruning/zkejya5,,
pruning/kg8ilms,,
pruning/szfsx7h,,
pruning/nfrdvut,,
pruning/260u4xz,,
pruning/sowx3zl,,
adrlau/Llama-3.1-SauerkrautLM-8b-Instruct-Q4_K_M-GGUF,quantized,VAGOsolutions/Llama-3.1-SauerkrautLM-8b-Instruct
PotatoB/evo_exp-point-1-1-ties,,
PotatoB/evo_exp-point-1-2-ties,,
PotatoB/evo_exp-point-1-3-ties,,
pruning/0mty2hb,,
PotatoB/evo_exp-point-1-2-ties-alt,,
pruning/3tmjcko,,
PotatoB/evo_exp-point-1-1-ties-mix,,
PotatoB/evo_exp-point-1-2-ties-alt-2,,
pruning/epx0tjl,,
pruning/et5mmnc,,
pruning/uzvtel4,,
pruning/2nlls52,,
pruning/q82z8di,,
pruning/d9w3uiz,,
pruning/zieid4z,,
pruning/fkwq3kg,,
pruning/74ptle0,,
pruning/7xlo0c8,,
pruning/ilzkkra,,
pruning/t45ues1,,
pruning/8nby2ej,,
pruning/30srmus,,
PotatoB/evo_exp-point-1-2-ties-alt-3,,
PotatoB/evo_exp-point-1-2-dareties,,
PotatoB/evo_exp-point-2-1-ties,,
PotatoB/evo_exp-point-2-2-ties,,
PotatoB/evo_exp-point-1-1-linear,,
PotatoB/evo_exp-point-1-2-linear,,
pruning/7pi7bt5,,
PotatoB/evo_exp-point-1-3-linear,,
PotatoB/evo_exp-point-2-1-linear,,
PotatoB/evo_exp-point-2-2-linear,,
MatthewsFace/TinyLlama-MedQA,,
aaalby/eldo-new-strong,,
PotatoB/evo_exp-point-2-3-linear,,
PotatoB/evo_exp-point-3-1-linear,,
pruning/4jxa6qo,,
PotatoB/evo_exp-point-3-2-linear,,
PotatoB/evo_exp-point-3-3-linear,,
PotatoB/evo_exp-point-4-1-linear,,
PotatoB/evo_exp-point-4-2-linear,,
H1GW/llama-mali,,
H1GW/internlm2-mali,,
PotatoB/evo_exp-point-4-3-linear,,
PotatoB/evo_exp-point-mix-linear,,
aliasgerovs/finetuned-llama-main-version-q16,,
Psgshdv/exmple_flux,,
pruning/irb9eux,,
pruning/vo5101s,,
pruning/g1rrtl6,,
Pavani31/ED,,
LuckyDog1024/RLCF,,
FdiLmr/fdi_flux,adapter,black-forest-labs/FLUX.1-dev
TutlaytAI/mms-kabyle,,
aliasgerovs/finetuned-llama-no-vocab-main-version-q16,,
patrickjpaschal/Flux-lora,,
pruning/kh90rpw,,
MatthewsFace/Phi-2-safetensor,,
pruning/kgllci5,,
MKJ-TOE/mistral-finetune-exp02,adapter,mistralai/Mistral-7B-v0.3
MKJ-TOE/mistral-finetune-exp01,adapter,mistralai/Mistral-7B-v0.3
MKJ-TOE/mistral-finetune-exp01_kfold1,adapter,mistralai/Mistral-7B-v0.3
iambestfeed/quality_classifier,finetune,hiieu/halong_embedding
TutlaytAI/xlsr-berber,,
MKJ-TOE/dmIN3-llama-LoRA,adapter,meta-llama/Llama-3.1-8B-Instruct
MKJ-TOE/dmIN3-mistral-LoRA,adapter,mistralai/Mistral-7B-Instruct-v0.3
MKJ-TOE/dmIN3-qwen-LoRA,adapter,Qwen/Qwen2-7B-Instruct
pruning/gvpqxx9,,
TutlaytAI/wav2vec2-kabyle,,
PotatoB/Model_Kinship_4-1,,
PotatoB/Model_Kinship_4-2,,
PotatoB/Model_Kinship_4-3,,
MKJ-TOE/dmIN3-mistral-sft,adapter,mistralai/Mistral-7B-Instruct-v0.3
iambestfeed/quality_classifier_new,finetune,hiieu/halong_embedding
iambestfeed/quality_classifier_voz,finetune,hiieu/halong_embedding
PotatoB/evo_exp-point-4-8,,
RedaAlami/zephyr-7b-dpo-full,,
iambestfeed/quality_classifier_gen_vs_voz,finetune,hiieu/halong_embedding
pruning/mtdakd1,,
PotatoB/evo_exp-point-5-1,,
PotatoB/evo_exp-point-5-2,,
PotatoB/Model_Kinship_5-1,,
PotatoB/evo_exp-point-6-1,,
PotatoB/evo_exp-point-3-6,,
PotatoB/evo_exp-point-5-4,,
PotatoB/evo_exp-point-4-9,,
guanning/20240903_104000_textual_inversion_cat,,
guanning/20240904_023226_textual_inversion_cat,,
guanning/20240904_023506_textual_inversion_cat,,
guanning/20240904_072326_test,,
guanning/20240904_072458_test,,
guanning/20240904_072536_test,,
guanning/20240904_072654_test,,
guanning/20240904_073043_test,,
guanning/20240904_073747_test,,
guanning/20240904_073855_test,,
guanning/20240904_073925_test,,
guanning/20240904_074052_test,,
guanning/20240904_074150_test,,
guanning/20240904_081811_test,,
guanning/20240904_082015_test,,
guanning/20240904_082231_test,,
guanning/20240904_082605_test,,
guanning/20240904_083135_test,,
guanning/20240904_083424_test,,
guanning/20240904_083540_test,,
guanning/20240904_084134_test,,
guanning/20240904_084401_test,,
guanning/20240904_084722_test,,
guanning/20240904_085457_test,,
guanning/20240904_085650_test,,
guanning/20240904_085807_test,,
guanning/20240904_090449_test,,
guanning/20240904_092745_test,,
aliasgerovs/model-gemma-1m-basic-model,finetune,unsloth/gemma-2-9b-bnb-4bit
guanning/20240904_181716_test,,
guanning/20240904_182743_test,,
guanning/20240904_183024_test,,
guanning/20240904_183222_test,,
guanning/20240904_183439_test,,
guanning/20240904_183750_test,,
guanning/20240904_184010_test,,
guanning/20240904_184224_test,,
guanning/20240904_184842_test,,
guanning/20240904_190544_test,,
guanning/20240904_191022_test,,
guanning/20240904_191253_test,,
malaysia-ai/malaysian-whisper-small,finetune,openai/whisper-small
aaalby/area51,,
buithiendimash11/embeddingModelConsulting,,
shonzeck34/myloracollection7,,
Jacaranda/whisper-small-sw,finetune,openai/whisper-small
dmayhem93/zephyr-7b-dpo-full,,
pclucas14/CAT_K4_S16_topsq_40_actionmod_full_ckpt,,
Gzaborey/demo-tts-model,,
shonzeck34/mymodelcollectionFLUX,,
FBARRCA/HNDSM-lora,,
dmayhem93/dpo_test_neox_mistral_ultrafeedback,,
linkmarine007/bip_panda_flux_lora_v1,adapter,black-forest-labs/FLUX.1-dev
shonzeck34/mymodelcollectionflux2,,
pclucas14/CAT_K4_S16_topsq_40_bothmods_full_ckpt,,
dmayhem93/dpo_test_neox_mistral_ultrafeedback_v2,,
pclucas14/CAT_K8_S1_topsq_5_actionmod_full_ckpt,,
pclucas14/CAT_K8_S1_topsq_10_actionmod_full_ckpt,,
pclucas14/CAT_K8_S1_topsq_20_actionmod_full_ckpt,,
droyti/burrai,,
pclucas14/CAT_K8_S1_topsq_80_actionmod_full_ckpt,,
pclucas14/CAT_K8_S1_topsq_40_actionmod_full_ckpt,,
PotatoB/evo_exp-point-6-2,,
PotatoB/evo_exp-point-6-3,,
PotatoB/Model_Kinship_5-2,,
PotatoB/Model_Kinship_5-3,,
linkmarine007/nootnoot-apu-v1,adapter,black-forest-labs/FLUX.1-dev
pclucas14/test_pretrain_sq40_full_ckpt,,
pclucas14/CAT_K8_S1_topsq_40_actionmod_bs2x_full_ckpt,,
linkmarine007/lepuppettes-v1,adapter,black-forest-labs/FLUX.1-dev
pclucas14/test_pretrain_sq80_full_ckpt,,
pclucas14/test_pretrain_sq80_base22_full_ckpt,,
pclucas14/test_pretrain_sq80_base22_both_full_ckpt,,
shonzeck34/mylorafluxcollection,,
pclucas14/pretrain_sq40_base22_mhr_full_ckpt,,
shonzeck34/Testflux,,
AquilaX-AI/classification,,
JackalH/test1,,
Payongkit/TextSum0.0.1,,
glaiveai/Reflection-Llama-3.1-70B,,
GJ98/t5-small-custom,,
mlx-community/mamba-130m-hf-f16,finetune,state-spaces/mamba-130m-hf
Bertug1911/brtGPT,finetune,meta-llama/Llama-3.1-8B-Instruct
henryfung/tmp_repo,,
pachinkoli/test,,
pother/whisper-small-th,finetune,openai/whisper-small
navin-hariharan/test,,
Junaidb/instruct-embed,,
weide0118/lcm_lora_lr8e-6_steps4k_wd1e-2_bs16,adapter,benjamin-paine/stable-diffusion-v1-5
linkmarine007/baby_noot_flux_lora_v1,adapter,black-forest-labs/FLUX.1-dev
pclucas14/last-test,,
programExec/deepseekv2-16b-tracewise,,
langtech-dev/salamandra-7b-4epochs-base,finetune,langtech-dev/salamandra-7b-4epochs-base
pclucas14/test14,,
navin-hariharan/FLUX1D-LORA_PACK,,
reedmayhew/gemma-2-9b-alpaca-queer-progressive-uncensored,quantized,google/gemma-2-9b
motheecreator/ViT-GPT2,finetune,motheecreator/ViT-GPT2-Image_Captioning_model
linkmarine007/pups-v1,adapter,black-forest-labs/FLUX.1-dev
navin-hariharan/dhanu-FLUX,adapter,black-forest-labs/FLUX.1-dev
motheecreator/ViT-GPT2-Image_Captioning_model,,
pwork7/orlhf_sft_reward_uf60kdata_demo_run,,
langtech-dev/salamandra7b_ca-en-es_v0.2,,
motheecreator/ViT-GPT2-Image-Captioning,finetune,motheecreator/ViT-GPT2-Image_Captioning_model
sontata/mamba2,,
sontata/mamba1,,
sontata/gated_deltanet,,
naghamghanim/NER_lora_model_2_10,finetune,unsloth/Meta-Llama-3.1-8B-bnb-4bit
Junaidb/tinyllama,,
linkmarine007/bip_flux_lora_v5,,
pwork7/rlhflow_llama3_sft_ver2_uf60k_openrlhf_rm_step10,,
pwork7/rlhflow_llama3_sft_ver2_uf60k_openrlhf_rm_step20,,
linkmarine007/piggy-v2,adapter,black-forest-labs/FLUX.1-dev
Roshmikax/manelx,adapter,black-forest-labs/FLUX.1-dev
pwork7/rlhflow_llama3_sft_ver2_uf60k_openrlhf_rm_step30,,
Roshmikax/nangix,adapter,black-forest-labs/FLUX.1-dev
pwork7/rlhflow_llama3_sft_ver2_uf39k_no_math_openrlhf_rm_step8,,
Roshmikax/nangi2005,adapter,black-forest-labs/FLUX.1-dev
Roshmikax/upani,adapter,black-forest-labs/FLUX.1-dev
pwork7/rlhflow_llama3_sft_ver2_uf39k_no_math_openrlhf_rm_step16,,
pwork7/rlhflow_llama3_sft_ver2_uf39k_no_math_openrlhf_rm_step24,,
Roshmikax/yohani,adapter,black-forest-labs/FLUX.1-dev
Roshmikax/detailer,,
linkmarine007/old1,,
linkmarine007/nootnoot-v3,adapter,black-forest-labs/FLUX.1-dev
densud2/llama3.2-coder,,
tbobinac/CMA-alt-text,,
densud2/model,,
pwork7/llama3_it_uf60k_openrlhf_rm_step24,,
pwork7/llama3_it_uf60k_openrlhf_rm_step32,,
Roshmikax/shangi,adapter,black-forest-labs/FLUX.1-dev
1073ju/av,,
rimraf/hf_minds_tutorial,finetune,facebook/wav2vec2-base
pwork7/llama3_sft_ver2_uf60k_openrlhf_rm_repeat_actor3_step8,,
pwork7/llama3_sft_ver2_uf60k_openrlhf_rm_repeat_actor3_step16,,
pwork7/llama3_sft_ver2_uf60k_openrlhf_rm_repeat_actor3_step24,,
motheecreator/ViT-GPT2-Image-Captioning-2,,
Roshmikax/Ridmi,adapter,black-forest-labs/FLUX.1-dev
Roshmikax/vindy,adapter,black-forest-labs/FLUX.1-dev
Roshmikax/Tharushi,adapter,black-forest-labs/FLUX.1-dev
Roshmikax/Thakshila,adapter,black-forest-labs/FLUX.1-dev
Roshmikax/thishuwa,adapter,black-forest-labs/FLUX.1-dev
Roshmikax/jgomez,adapter,black-forest-labs/FLUX.1-dev
Roshmikax/jgomezmanelx,,
pwork7/pretrained_no_math_coding,,
pwork7/llama3_sft_ver1_uf60k_biased_reward_step8,,
pruning/68va16d,,
onlysainaa/cyr2script,,
Hituh/PonyModels,,
pwork7/llama3_sft_ver1_uf60k_biased_reward_step16,,
pwork7/llama3_sft_ver1_uf60k_biased_reward_step24,,
pwork7/llama3_sft_ver1_uf60k_biased_reward_step32,,
langtech-dev/Salamandra-7b-RAG-v2,,
langtech-dev/FLOR-6.3b-Instruct-v2,,
pwork7/llama3_sft_ver1_uf60k_biased_reward_step40,,
Gzaborey/mms-tts-ua-finetuned,,
LatePythagoras/falcon7binstruct_mentalhealthmodel_oct23,,
pwork7/llama3_sft_ver1_uf60k_biased_reward_step48,,
pwork7/llama3_sft_ver1_uf60k_biased_reward_step56,,
pwork7/pretrained_rm_no_math_coding_iterdpo_iter1,,
pwork7/pretrained_rm_no_math_coding_iterdpo_iter2,,
pwork7/pretrained_rm_no_math_coding_iterdpo_iter3,,
motheecreator/BLIP-Radiology-model,,
pruning/ute0mge,,
dianecy/VerbCentric-RIS,,
predictanythingsoftware/LoveMapManipulationEditionAI,finetune,google/gemma-2-27b-it
cksghl1004/Qwen2.5-72B-Instruct-MLC-AWQ,,
pwork7/llama3_sft_ver2_rlhf100k_openrlhf_reward_step20,,
pwork7/llama3_sft_ver2_rlhf100k_openrlhf_reward_step40,,
FBARRCA/insta-v6,,
pclucas14/test-ke,,
pclucas14/test-ke-2,,
pclucas14/ke-phi3-base,,
pclucas14/ke-phi3-base-10k,,
pother/whisper-th-small-combined-finetuned,finetune,openai/whisper-small
Dorjzodovsuren/Mongolian_pretrain_llama3,finetune,unsloth/llama-3-8b-bnb-4bit
pwork7/rlhflowfsf_rm_len_pena_iterdpo_iter3,,
pwork7/rlhflowfsf_rm_len_pena_iterdpo_iter2,,
pwork7/rlhflowfsf_rm_len_pena_iterdpo_iter1,,
swdq/gptsovits-aegi,,
pclucas14/ke-phi3-base-10k-nocontext,,
nsschw/Llama-3.2-3B-Instruct-OSN-replies,adapter,meta-llama/Llama-3.2-3B-Instruct
pwork7/rlhflow_mixture_iter1,,
pwork7/rlhflow_mixture_iter2,,
pwork7/rlhflow_mixture_iter3,,
pwork7/hermes_iter1_no_system,,
pwork7/hermes_iter2_no_system,,
pwork7/hermes_iter3_no_system,,
pwork7/mag_baseline_iter1,,
pwork7/mag_baseline_iter2,,
pwork7/mag_baseline_iter3,,
pwork7/baseline_ultra_iter1,,
pwork7/rlhflow_mix_dart_aimo_iter1,,
pclucas14/ke-phi3-base-0.1k-summary,,
kathleenge/tc-gemini,finetune,unsloth/mistral-7b-v0.3-bnb-4bit
pclucas14/ke-phi3-base-1k-summary,,
pclucas14/mini-7449cf51,,
pclucas14/123,,
pclucas14/test-ke-upload,,
lilalola/Llama3-German-8B-Q4_K_M-GGUF,quantized,DiscoResearch/Llama3-German-8B
swdq/gptsovits-chupa,,
bezaisingh/whisper-small-as-cv17,,
matr1xx/Llama-3.2-1B,,
pclucas14/ke-phi2-base-10k-baltic,,
pclucas14/ke-phi2-rag-64-10k-baltic,,
pclucas14/ke-phi2-summary-10k-baltic,,
pclucas14/ke-phi2-rag-128ov-10k-baltic,,
NickelHK/whisper-small-yue,,
pwork7/baseline_ultra_iter2,,
pwork7/baseline_ultra_iter3,,
pwork7/rlhflow_mix_dart_iter1,,
pwork7/rlhflow_mix_dart_iter2,,
pwork7/rlhflow_mix_dart_iter3,,
pclucas14/ke-phi2-base-10k-baltic-1e-5-1e-5,,
pclucas14/ke-phi2-rag-64-10k-baltic-1e-5-1e-5,,
pclucas14/ke-phi2-base-10k-baltic-3e-5,,
pclucas14/ke-phi2-rag-64-10k-baltic-3e-5,,
erbacher/pythia-2.8b-deduped-tldr-online-dpo,,
pclucas14/ke-phi2-summary-10k-baltic-3e-5,,
pclucas14/ke-phi2-summary-10k-baltic-1e-5-1e-5,,
pclucas14/ke-phi2-rag-128ov-10k-baltic-1e-5,,
pclucas14/ke-phi2-rag-128ov-10k-baltic-3e-5,,
pclucas14/summary_dcd-R1,,
linkmarine007/nootblue-v1,adapter,black-forest-labs/FLUX.1-dev
pruning/c1r7vvx,,
pwork7/rlhflow_mixture_aimo_iter1,,
pwork7/rlhflow_mixture_aimo_iter2,,
mfirth/snowflake-mlc,,
pruning/qi324t3,,
pruning/wyiay4l,,
pruning/60pd894,,
